id_x,date,client_id_x,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,id_y,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,id,client_id_y,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,transaction_id,is_fraud,hour,day_of_week,is_weekend,is_night,amount_abs,is_negative,is_large_amount,user_avg_amount,user_std_amount,user_max_amount,user_first_tx,user_last_tx,user_tx_count,user_unique_merchants,card_avg_amount,card_std_amount,card_tx_count,card_unique_merchants,merchant_avg_amount,merchant_std_amount,merchant_tx_count,merchant_unique_users,amount_vs_user_avg,amount_vs_card_avg,high_risk_hour,high_risk_day,unusual_amount,fraud_score
13336756,2013-09-21 10:16:00,801,215,169.16,Swipe Transaction,15574,Schererville,IN,46375.0,3393,,801,82,69,1938,2,Female,2303 12th Lane,32.73,-101.95,$14989,$23175,$1626,723,5,215,801,Visa,Credit,4237390837653269,09/2024,620,YES,1,$8600,01/2009,2010,No,13336756.0,False,10,5,True,False,169.16,False,True,57.05,141.74,1033.91,2010-01-12 16:19:00,2019-09-14 20:58:00,55,35,174.65,290.21,11,10,257.97,105.98,46,44,2.9140396210163653,0.9630515229148876,False,True,False,0.5780277790998528
13559730,2013-11-09 11:21:00,1507,5589,148.12,Online Transaction,76210,ONLINE,,,5732,,1507,39,67,1980,12,Female,1533 Martin Luther King Lane,42.48,-89.03,$21749,$44344,$82822,744,3,5589,1507,Visa,Debit,4088009907063244,01/2021,841,YES,2,$29543,11/2009,2011,No,13559730.0,False,11,5,True,False,148.12,False,False,49.7,87.59,474.23,2010-01-13 16:53:00,2019-10-21 16:34:00,57,20,68.89,104.46,18,11,241.44,86.18,8,8,2.921499013806706,2.119330376305624,False,True,False,0.5778362051161379
23654536,2019-10-09 07:11:00,1128,4765,225.0,Chip Transaction,51300,Hull,TX,77564.0,3359,,1128,47,68,1972,7,Male,208 Park Avenue,44.53,-72.0,$16976,$34606,$23909,680,5,4765,1128,Mastercard,Credit,5598634791848895,04/2023,830,YES,2,$10600,09/2010,2014,No,23654536.0,False,7,2,False,False,225.0,False,True,45.04,63.81,447.0,2010-04-19 14:12:00,2019-10-09 07:11:00,70,32,69.65,73.83,11,9,242.56,114.66,86,84,4.887054735013033,3.184713375796178,False,False,True,0.5774147806114858
13433126,2013-10-12 12:50:00,1104,4768,151.59,Online Transaction,17976,ONLINE,,,4900,,1104,91,66,1928,3,Male,120 Lafayette Boulevard,26.23,-80.13,$18266,$40141,$805,850,6,4768,1104,Mastercard,Credit,5708794034518412,04/2024,59,NO,1,$8600,09/2010,2012,No,13433126.0,False,12,5,True,False,151.59,False,False,54.28,48.36,217.44,2010-01-11 11:39:00,2019-10-09 13:55:00,113,37,65.84,51.21,25,17,111.76,64.47,192,134,2.742221418234443,2.2679533213644523,False,True,False,0.5767010692472422
22881772,2019-04-28 12:29:00,1598,4657,145.33,Chip Transaction,86616,Selma,CA,93662.0,4814,,1598,82,61,1937,6,Male,996 Valley Drive,36.83,-119.79,$12508,$26126,$1213,697,5,4657,1598,Discover,Credit,6755650709292906,05/2023,220,YES,2,$5300,09/2008,2011,No,22881772.0,False,12,6,True,False,145.33,False,False,44.18,52.97,255.15,2010-01-15 07:26:00,2019-10-08 18:12:00,35,18,42.14,46.77,8,7,114.8,69.51,274,193,3.2166888003541394,3.368799258229022,False,True,True,0.5763501546392312
16822587,2015-10-18 10:50:00,356,5279,180.84,Online Transaction,37387,ONLINE,,,4899,,356,50,73,1969,10,Female,24 River Avenue,27.19,-80.24,$20315,$41420,$0,691,5,5279,356,Visa,Debit,4137526666130095,03/2020,698,YES,2,$18395,10/2013,2013,No,16822587.0,False,10,6,True,False,180.84,False,True,41.26,41.77,291.09,2010-01-03 19:20:00,2019-10-28 21:16:00,114,40,42.93,43.22,14,11,135.91,65.17,63,60,4.279223852342641,4.116549055315274,False,True,True,0.5760963108231102
9120047,2011-02-06 11:13:00,4,3413,104.52,Swipe Transaction,86616,Seattle,WA,98126.0,4814,,4,54,72,1965,3,Female,6016 Little Creek Boulevard,47.61,-122.3,$37485,$76431,$115362,716,5,3413,4,Amex,Credit,353090863754405,03/2014,451,YES,1,$19300,06/2009,2018,No,,,11,6,True,False,104.52,False,False,51.73,66.08,379.75,2010-02-14 12:00:00,2019-10-23 08:50:00,89,29,82.91,96.25,18,12,114.8,69.51,274,193,1.9821733358619384,1.2456203074722918,False,True,False,0.5758443960833304
14189675,2014-03-27 13:14:00,198,305,201.79,Swipe Transaction,59474,Oldsmar,FL,34677.0,3722,,198,49,73,1970,3,Female,732 Lincoln Drive,27.95,-82.48,$15447,$31497,$30805,702,3,305,198,Visa,Credit,4539993816741443,03/2023,11,YES,1,$6900,01/2012,2012,No,,,13,3,False,False,201.79,False,True,72.98,47.27,201.79,2010-05-08 18:02:00,2019-05-31 09:34:00,38,26,69.86,49.45,16,13,280.78,131.34,99,98,2.7276290889429573,2.847727914197008,False,False,False,0.5758284831311843
16533824,2015-08-17 13:20:00,1076,3858,141.04,Chip Transaction,54850,Minneapolis,MN,55422.0,4814,,1076,61,66,1958,8,Female,3987 11th Drive,35.05,-78.87,$18316,$37342,$48611,779,5,3858,1076,Mastercard,Debit,5288183247403846,12/2017,391,YES,1,$14514,07/2008,2008,No,,,13,0,False,False,141.04,False,False,45.17,47.46,248.35,2010-01-08 08:14:00,2019-10-17 13:04:00,52,26,62.45,64.56,14,12,117.2,66.94,293,191,3.054797487546025,2.222852639873916,False,False,True,0.5753253303358027
9762193,2011-07-06 13:40:00,1699,2204,137.4,Online Transaction,51397,ONLINE,,,5651,,1699,67,65,1953,1,Female,9205 Summit Street,37.42,-121.94,$51631,$52929,$37514,737,7,2204,1699,Visa,Debit,4695324850759951,08/2022,519,YES,1,$60610,03/2008,2008,No,9762193.0,False,13,2,False,False,137.4,False,False,57.77,65.58,409.0,2010-02-14 21:49:00,2019-10-01 11:44:00,104,39,66.6,59.08,24,11,59.79,50.2,60,56,2.337927514037774,2.032544378698225,False,False,False,0.5751605675340283
14516269,2014-06-07 08:37:00,1669,3303,180.62,Online Transaction,726,ONLINE,,,4900,,1669,44,62,1975,5,Male,6308 Maple Avenue,38.66,-121.62,$25234,$51454,$151162,698,4,3303,1669,Visa,Debit,4739603201770871,07/2023,48,YES,2,$2572,06/2005,2010,No,,,8,5,True,False,180.62,False,True,52.45,52.75,180.62,2010-01-02 13:42:00,2019-08-25 12:42:00,47,26,33.83,38.93,28,15,119.59,65.23,99,67,3.379232927970065,5.185759402813667,False,True,True,0.5748472024170778
10868126,2012-03-17 11:00:00,343,3953,116.9,Online Transaction,37387,ONLINE,,,4899,,343,55,72,1964,9,Female,919 Ocean View Lane,37.73,-121.24,$23368,$47643,$45706,764,8,3953,343,Visa,Debit,4838741431544661,06/2024,808,YES,1,$14625,07/2010,2010,No,10868126.0,False,11,5,True,False,116.9,False,False,44.21,61.54,374.0,2010-03-04 09:51:00,2019-06-12 13:27:00,66,27,39.45,37.05,35,16,135.91,65.17,63,60,2.585711125857112,2.8899876390605685,False,True,False,0.5747261695159643
7989932,2010-05-10 11:34:00,750,3250,132.61,Online Transaction,17976,ONLINE,,,4900,,750,61,68,1959,1,Female,475 Oak Boulevard,35.19,-80.83,$14793,$30165,$36972,694,2,3250,750,Mastercard,Debit,5040046262063377,12/2024,731,YES,2,$11749,06/2003,2015,No,7989932.0,False,11,0,False,False,132.61,False,False,51.91,68.2,458.0,2010-01-15 17:30:00,2019-10-10 07:08:00,53,33,61.99,83.75,33,24,111.76,64.47,192,134,2.506331506331507,2.10525480234958,False,False,False,0.5746907232227683
23382884,2019-08-12 11:30:00,1221,355,200.25,Chip Transaction,30286,Moreno Valley,CA,92555.0,4814,,1221,64,69,1955,11,Female,6606 Jefferson Avenue,33.92,-117.24,$15079,$30747,$51667,850,4,355,1221,Mastercard,Debit,5911728602130706,03/2020,650,YES,1,$14892,01/2016,2016,No,23382884.0,False,11,0,False,False,200.25,False,True,40.91,56.65,284.13,2010-01-20 12:14:00,2019-10-09 06:47:00,84,24,46.64,67.51,21,12,117.08,69.23,280,193,4.778095919828203,4.2034005037783375,False,False,True,0.574157624774921
17268145,2016-01-21 10:50:00,477,4168,148.51,Chip Transaction,2363,Holden,ME,4429.0,4900,,477,57,67,1962,3,Male,45 Maple Lane,44.75,-68.67,$24259,$49467,$77465,697,5,4168,477,Visa,Credit,4205703038691363,10/2020,715,YES,1,$18100,08/2005,2008,No,17268145.0,False,10,3,False,False,148.51,False,False,48.39,64.14,309.82,2010-02-03 10:45:00,2019-10-20 17:08:00,84,41,83.75,75.1,18,13,98.45,91.88,6,4,3.0068839846122697,1.752330383480826,False,False,True,0.5737744608945533
9778474,2011-07-10 11:54:00,68,4648,148.4,Swipe Transaction,54850,Davenport,IA,52804.0,4814,,68,42,70,1977,10,Male,58 Birch Lane,41.55,-90.6,$20599,$41997,$0,704,3,4648,68,Visa,Debit,4281200324251212,07/2013,865,YES,2,$21587,09/2007,2007,No,9778474.0,False,11,6,True,False,148.4,False,False,63.5,65.71,520.06,2010-03-14 15:52:00,2019-09-05 11:28:00,99,32,53.16,36.88,21,10,117.2,66.94,293,191,2.300775193798449,2.7400295420974894,False,True,False,0.573595408097691
14006990,2014-02-15 12:47:00,1703,2969,297.35,Online Transaction,5594,ONLINE,,,3001,,1703,47,65,1972,8,Female,1532 Birch Drive,39.08,-108.55,$24115,$49169,$65994,747,2,2969,1703,Mastercard,Credit,5745606898714105,06/2022,753,YES,2,$10600,05/2008,2019,No,14006990.0,True,12,5,True,False,297.35,False,True,57.8,72.88,297.35,2010-01-25 11:48:00,2019-08-12 11:33:00,126,48,60.22,73.21,101,43,760.86,364.69,22,22,5.056972789115647,4.857072852009148,False,True,True,0.5735451054329229
12333215,2013-02-11 14:32:00,1485,5029,183.74,Swipe Transaction,86616,Longview,TX,75601.0,4814,,1485,64,69,1955,10,Male,1350 Lake Drive,33.41,-96.57,$24402,$49756,$89743,618,4,5029,1485,Visa,Debit,4072548875903186,09/2018,874,YES,2,$3715,10/2005,2009,No,,,14,0,False,False,183.74,False,True,43.37,49.24,210.02,2010-02-09 22:31:00,2019-09-13 19:15:00,91,35,39.05,49.4,24,15,114.8,69.51,274,193,4.141086319585306,4.587765293383272,False,False,True,0.5734749350908913
23241467,2019-07-13 15:53:00,398,2337,180.25,Chip Transaction,74938,Sacramento,CA,95822.0,5300,,398,49,69,1970,11,Female,6999 Lexington Lane,38.51,-121.49,$18344,$37401,$76201,737,4,2337,398,Visa,Debit,4729603889258290,02/2020,830,YES,2,$16472,03/2014,2014,No,23241467.0,False,15,5,True,False,180.25,False,True,65.08,57.79,245.95,2010-02-03 15:46:00,2019-10-26 16:52:00,57,24,74.66,56.69,15,12,75.98,47.27,14,5,2.727754237288136,2.3823684906159133,False,True,False,0.5730392322097971
21797382,2018-09-10 16:46:00,543,4708,121.9,Chip Transaction,54850,Eugene,OR,97440.0,4814,,543,43,65,1976,3,Female,742 Lake Street,43.37,-124.14,$15069,$30721,$49961,749,3,4708,543,Mastercard,Debit,5534901273086337,12/2023,387,YES,2,$6222,09/2009,2009,No,21797382.0,False,16,0,False,False,121.9,False,False,51.5,50.75,197.68,2010-01-16 15:06:00,2019-10-29 12:38:00,80,34,56.74,53.99,32,16,117.2,66.94,293,191,2.321904761904762,2.1111880845168,False,False,False,0.5730124516269453
16874958,2015-10-29 14:08:00,649,3737,147.16,Chip Transaction,78644,Las Vegas,NV,89148.0,3775,,649,48,65,1971,9,Male,9 Fourth Drive,41.5,-74.02,$22762,$46408,$0,847,7,3737,649,Mastercard,Credit,5880421569309045,12/2023,504,YES,1,$17400,07/2005,2016,No,16874958.0,False,14,3,False,False,147.16,False,False,51.0,85.73,476.35,2010-01-08 06:35:00,2019-09-25 15:41:00,73,40,80.3,112.95,27,20,245.36,120.12,121,109,2.83,1.8100861008610087,False,False,False,0.5725695499249085
13186901,2013-08-19 10:39:00,1208,2449,105.0,Swipe Transaction,71883,Harrisburg,PA,17102.0,3405,,1208,38,72,1981,9,Male,9541 Ocean View Drive,40.59,-77.57,$16375,$33387,$69066,526,3,2449,1208,Visa,Debit,4183588454885685,11/2020,323,NO,2,$8081,04/2003,2011,No,,,10,0,False,False,105.0,False,False,43.53,47.94,278.0,2010-02-03 07:33:00,2019-07-01 13:19:00,85,25,40.29,37.9,29,12,272.79,120.82,72,70,2.3579609252189533,2.542988617098571,False,False,False,0.5719187780932871
17010616,2015-11-27 16:32:00,702,2258,179.46,Chip Transaction,15426,Rathdrum,ID,83858.0,3390,,702,46,68,1973,7,Female,33 Tenth Street,40.84,-73.4,$34873,$71103,$136853,721,4,2258,702,Visa,Credit,4071413558241551,04/2021,58,YES,1,$20100,03/2010,2017,No,17010616.0,False,16,4,False,False,179.46,False,True,70.48,75.34,474.0,2010-01-07 08:48:00,2019-09-26 06:42:00,107,34,115.1,66.7,26,18,237.87,122.55,49,48,2.510632344711808,1.5457364341085271,False,False,False,0.5716851042524513
13255945,2013-09-03 12:52:00,1964,2508,314.0,Swipe Transaction,57133,Waianae,HI,96792.0,3730,,1964,68,64,1951,12,Male,973 Federal Drive,35.64,-78.45,$22644,$38637,$30595,643,4,2508,1964,Mastercard,Credit,5534545928651524,09/2021,779,YES,2,$9600,04/2006,2015,No,13255945.0,False,12,1,False,False,314.0,False,True,49.93,74.05,369.0,2010-01-25 15:58:00,2019-09-11 13:27:00,76,28,76.23,90.66,20,11,245.42,130.92,112,109,6.165324955821716,4.065777547585135,False,False,True,0.5710228393891316
19932913,2017-08-11 14:22:00,1301,3136,120.0,Chip Transaction,44795,Marysville,OH,43040.0,3780,,1301,26,66,1993,5,Female,9530 Washington Street,38.1,-122.63,$30335,$61850,$81158,728,9,3136,1301,Visa,Debit,4199613929770276,09/2023,765,YES,1,$22833,05/2013,2013,No,19932913.0,False,14,4,False,False,120.0,False,False,46.86,87.74,533.42,2013-06-08 13:46:00,2019-10-08 10:09:00,68,28,38.25,93.04,36,13,280.14,127.1,104,99,2.5073129962390306,3.0573248407643314,False,False,True,0.5708740957758394
21775937,2018-09-06 08:34:00,2,3298,149.15,Online Transaction,86369,ONLINE,,,4899,,2,48,64,1971,8,Male,6035 Forest Avenue,40.84,-73.87,$13461,$27447,$80850,673,5,3298,2,Mastercard,Credit,5191615123045322,11/2020,485,YES,1,$7400,06/2005,2011,No,21775937.0,False,8,3,False,False,149.15,False,False,38.56,36.3,153.67,2010-01-04 17:02:00,2019-10-11 14:28:00,82,27,53.23,48.35,18,14,153.7,66.37,78,75,3.770222446916077,2.7503226996127608,False,False,True,0.5708153019827595
16479204,2015-08-05 15:30:00,1937,3327,232.65,Online Transaction,75393,ONLINE,,,7996,,1937,65,62,1955,2,Female,230 Plum Avenue,38.78,-90.7,$25350,$17056,$29112,667,5,3327,1937,Mastercard,Debit,5663910895753021,08/2024,385,YES,2,$12212,06/2006,2006,No,,,15,2,False,False,232.65,False,True,72.34,92.46,513.31,2010-02-13 14:33:00,2019-08-30 13:18:00,85,34,63.45,58.39,23,16,193.95,77.8,15,14,3.172211617125716,3.60977501939488,False,False,True,0.5704910466009607
10893900,2012-03-23 08:48:00,900,1238,2.14,Online Transaction,71883,ONLINE,,,3405,,900,36,65,1983,7,Male,977 Littlewood Avenue,30.17,-85.67,$16133,$32896,$69800,735,2,1238,900,Visa,Debit (Prepaid),4580252759299284,02/2021,397,YES,2,$68,02/2010,2010,No,10893900.0,True,8,4,False,False,2.14,False,False,39.26,38.88,146.97,2010-03-18 13:01:00,2019-10-10 13:12:00,52,25,24.1,23.38,33,18,272.79,120.82,72,70,0.0531544957774466,0.0852589641434262,False,False,False,0.5701512096885876
12696283,2013-05-03 11:47:00,1567,2916,117.15,Swipe Transaction,86616,Attica,NY,14011.0,4814,,1567,43,68,1976,8,Female,7874 Wessex Street,42.1,-76.26,$19901,$40576,$54011,747,2,2916,1567,Visa,Debit,4516862441362746,06/2013,641,YES,2,$17559,05/2006,2006,No,,,11,4,False,False,117.15,False,False,71.99,66.71,411.0,2010-07-19 07:47:00,2019-10-24 13:16:00,74,30,101.32,106.53,14,6,114.8,69.51,274,193,1.605014385532265,1.1449374511336985,False,False,False,0.5700378517239106
13177832,2013-08-17 11:17:00,1094,138,155.43,Swipe Transaction,86616,Traverse City,MI,49686.0,4814,,1094,34,62,1985,10,Male,74786 Jefferson Drive,44.75,-85.6,$20325,$41442,$78833,712,3,138,1094,Visa,Debit,4556928160477229,06/2023,64,YES,2,$2365,01/2007,2009,No,13177832.0,False,11,5,True,False,155.43,False,True,58.11,84.58,464.0,2010-08-16 22:25:00,2019-09-13 14:40:00,48,23,72.02,106.4,25,17,114.8,69.51,274,193,2.6295043139908647,2.128594905505341,False,True,False,0.5698889135208841
8786753,2010-11-19 09:12:00,1168,3239,62.29,Online Transaction,60569,ONLINE,,,5300,,1168,51,68,1968,10,Male,207 Ocean View Street,40.67,-74.42,$53790,$109673,$242379,505,1,3239,1168,Mastercard,Debit,5809446324429038,09/2020,480,YES,1,$25422,06/2002,2008,No,8786753.0,True,9,4,False,False,62.29,False,False,97.9,158.1,1486.96,2010-01-21 21:10:00,2019-10-23 11:10:00,224,46,97.9,158.1,224,46,65.93,58.94,2354,891,0.6298281092012133,0.6298281092012133,False,False,False,0.569736195780071
10837229,2012-03-10 10:21:00,62,55,25.68,Online Transaction,33526,ONLINE,,,5814,,62,78,68,1941,11,Female,9911 Rose Street,41.13,-124.04,$15296,$22290,$9235,716,6,55,62,Mastercard,Debit,5966550024798424,09/2024,577,YES,1,$19211,01/2004,2015,No,10837229.0,True,10,5,True,False,25.68,False,False,37.73,48.56,381.0,2010-01-11 15:46:00,2019-10-13 12:21:00,101,44,49.53,77.51,22,17,16.66,17.83,46,23,0.6630518977536793,0.5082129428062537,False,True,False,0.5696231354652632
17525072,2016-03-17 10:16:00,980,4409,155.43,Chip Transaction,86616,Gwynn Oak,MD,21207.0,4814,,980,84,69,1935,8,Male,463 12th Street,39.32,-76.72,$20641,$24055,$0,733,7,4409,980,Mastercard,Debit,5673842014857957,09/2020,763,YES,1,$14213,08/2013,2013,No,17525072.0,False,10,3,False,False,155.43,False,True,42.52,46.21,162.76,2010-05-14 16:56:00,2019-09-22 10:04:00,44,27,45.15,46.27,14,12,114.8,69.51,274,193,3.571461397058824,3.3679306608884074,False,False,True,0.5693253122758636
16034020,2015-05-02 14:41:00,1725,2238,351.0,Online Transaction,70268,ONLINE,,,4722,,1725,49,66,1970,9,Female,791 11th Boulevard,37.55,-77.46,$20917,$42652,$133935,729,6,2238,1725,Visa,Debit,4872357106200453,05/2021,17,YES,1,$12325,03/2009,2009,No,,,14,5,True,False,351.0,False,True,62.7,66.76,465.0,2010-03-07 12:23:00,2019-10-05 11:33:00,90,29,67.06,77.69,19,12,328.3,207.51,49,48,5.5102040816326525,5.157214222744637,False,True,True,0.5687779276287849
21201651,2018-05-07 14:31:00,1097,4323,1.36,Chip Transaction,34490,Rome,Italy,,5712,,1097,39,68,1980,10,Male,952 Mountain View Boulevard,43.95,-86.44,$15863,$32343,$59006,732,3,4323,1097,Mastercard,Debit,5064803986712494,01/2022,477,YES,1,$10445,08/2010,2010,No,21201651.0,True,14,0,False,False,1.36,False,False,61.01,68.53,461.0,2010-08-10 16:15:00,2019-09-17 16:22:00,61,31,43.18,34.04,22,15,49.92,33.49,306,203,0.0219319464602483,0.0307831598008148,False,False,False,0.5683351543818691
13902143,2014-01-23 14:16:00,199,5661,331.11,Swipe Transaction,74934,Oakland,CA,94606.0,3596,,199,67,67,1952,4,Female,7927 Plum Lane,33.1,-96.66,$32580,$78329,$40161,720,3,5661,199,Visa,Credit,4220895295503221,07/2015,14,YES,1,$16900,11/2011,2011,No,,,14,3,False,False,331.11,False,True,43.47,64.86,331.11,2010-01-09 18:24:00,2019-10-06 18:03:00,82,27,92.89,106.99,10,7,272.93,121.3,108,101,7.445693726107488,3.526573650015976,False,False,True,0.5680013788580274
22437919,2019-01-24 14:25:00,1762,2353,21.67,Chip Transaction,53072,Rome,Italy,,7230,,1762,29,64,1990,5,Male,5537 Forest Lane,38.55,-121.49,$31184,$63583,$200435,635,1,2353,1762,Visa,Credit,4300321753140483,08/2022,628,YES,2,$18400,03/2015,2015,No,22437919.0,True,14,3,False,False,21.67,False,False,78.67,105.31,465.0,2015-04-20 19:43:00,2019-10-17 11:45:00,24,18,78.67,105.31,24,18,21.67,,1,1,0.2719969875737417,0.2719969875737417,False,False,False,0.567848965824609
11060853,2012-04-30 11:52:00,1919,1215,176.47,Swipe Transaction,92822,Ridge,NY,11961.0,3395,,1919,83,59,1936,11,Male,7994 Maple Lane,40.95,-72.19,$37846,$80493,$2027,610,5,1215,1919,Mastercard,Credit,5361975786587169,07/2024,39,YES,1,$17400,02/2010,2010,No,11060853.0,False,11,0,False,False,176.47,False,True,48.52,80.77,485.2,2010-02-21 13:31:00,2019-08-06 19:38:00,103,34,77.58,98.56,35,20,246.4,123.51,50,50,3.5636106623586428,2.245736828709596,False,False,True,0.5672840789563914
22867181,2019-04-25 12:48:00,1298,5221,115.16,Online Transaction,86369,ONLINE,,,4899,,1298,32,70,1987,12,Female,3535 West Drive,34.01,-118.2,$12557,$25603,$26348,729,2,5221,1298,Visa,Credit,4657798649903405,06/2024,703,YES,2,$8500,10/2010,2018,No,,,12,3,False,False,115.16,False,False,39.47,41.59,164.86,2010-03-02 09:43:00,2019-10-05 10:41:00,44,23,46.36,48.1,21,14,153.7,66.37,78,75,2.845564615764764,2.4315878378378377,False,False,False,0.5672717301060745
10264701,2011-10-30 12:16:00,1246,5023,288.11,Swipe Transaction,49637,El Paso,TX,79936.0,3509,,1246,49,67,1970,5,Female,7499 Lake Boulevard,30.76,-88.12,$15207,$31008,$60527,713,4,5023,1246,Mastercard,Credit,5948027607549223,04/2024,745,YES,2,$8500,10/2005,2012,No,10264701.0,False,12,6,True,False,288.11,False,True,50.58,45.34,288.11,2010-02-01 21:13:00,2018-10-20 12:33:00,56,29,65.89,64.91,18,16,268.47,117.53,125,118,5.585692128732068,4.307220810285544,False,True,True,0.5667671017279414
23478970,2019-09-01 17:11:00,1944,33,170.52,Chip Transaction,13348,ONLINE,,,4722,,1944,62,65,1957,11,Female,2 Elm Drive,38.95,-84.54,$24218,$49378,$104480,740,4,33,1944,Visa,Credit,4803534694306012,09/2021,383,YES,1,$11100,01/2002,2009,No,,,17,6,True,False,170.52,False,True,39.25,47.38,226.22,2010-01-24 17:01:00,2019-10-12 18:13:00,85,40,62.94,64.85,31,20,262.16,140.66,61,61,4.236521739130435,2.666875195495777,False,True,True,0.5665811609959985
23590575,2019-09-25 13:19:00,437,5454,149.78,Chip Transaction,15426,Mc Rae,AR,72102.0,3390,,437,46,66,1973,6,Female,9528 Hill Street,39.04,-76.49,$35645,$72670,$28915,718,3,5454,437,Mastercard,Debit,5073319862133386,01/2024,52,YES,1,$35500,11/2006,2011,No,,,13,2,False,False,149.78,False,False,75.4,71.61,356.67,2010-02-28 13:02:00,2019-09-25 13:19:00,70,36,67.98,80.48,29,19,237.87,122.55,49,48,1.9604712041884813,2.171354015656712,False,False,False,0.5661715093731919
18330603,2016-09-05 11:42:00,1060,3849,150.66,Online Transaction,89949,ONLINE,,,7996,,1060,76,68,1944,2,Male,359 Valley Street,39.77,-86.14,$17909,$21547,$16040,785,5,3849,1060,Mastercard,Credit,5317191716062677,02/2023,498,YES,1,$9400,07/2008,2012,No,18330603.0,False,11,0,False,False,150.66,False,False,47.94,41.27,169.86,2010-01-19 20:30:00,2019-06-07 18:18:00,49,21,55.79,58.75,8,7,171.53,58.01,14,12,3.078463424601553,2.652931854199683,False,False,True,0.5659067350746707
11752766,2012-10-03 15:21:00,875,193,110.69,Online Transaction,87530,ONLINE,,,4900,,875,39,71,1981,2,Male,5944 Grant Avenue,33.23,-87.54,$20553,$41907,$87163,728,4,193,875,Discover,Credit,6670752769501820,04/2014,213,NO,2,$14300,01/2009,2010,No,11752766.0,False,15,2,False,False,110.69,False,False,55.42,56.28,267.0,2010-02-09 22:53:00,2019-06-27 15:24:00,36,21,79.35,82.93,6,6,111.62,68.26,70,53,1.9618929457639127,1.3775980087118855,False,False,False,0.5654367795657024
11449827,2012-07-27 09:36:00,81,96,165.09,Swipe Transaction,43642,Seguin,TX,78155.0,4900,,81,66,68,1953,3,Female,804 Sixth Boulevard,29.57,-97.96,$17440,$35560,$60397,723,5,96,81,Mastercard,Credit,5810850276328483,01/2020,877,NO,2,$0,01/2006,2012,No,11449827.0,False,9,4,False,False,165.09,False,True,48.77,48.06,227.68,2010-02-25 23:41:00,2019-07-28 03:17:00,93,33,69.75,82.49,9,9,91.14,74.69,4,2,3.317058468957203,2.333427561837456,False,False,True,0.5654287800729427
19959888,2017-08-17 11:02:00,1094,3755,184.78,Chip Transaction,86616,Traverse City,MI,49686.0,4814,,1094,34,62,1985,10,Male,74786 Jefferson Drive,44.75,-85.6,$20325,$41442,$78833,712,3,3755,1094,Mastercard,Debit,5515782790823587,06/2023,419,YES,2,$18684,07/2006,2017,No,19959888.0,False,11,3,False,False,184.78,False,True,58.11,84.58,464.0,2010-08-16 22:25:00,2019-09-13 14:40:00,48,23,43.0,49.72,23,11,114.8,69.51,274,193,3.12603620368804,4.199545454545454,False,False,True,0.5653446459887739
21960666,2018-10-15 12:51:00,1515,5558,8.53,Chip Transaction,83271,Rome,Italy,,4214,,1515,77,67,1942,12,Female,7239 Hill Lane,40.34,-76.42,$20983,$30457,$19314,520,5,5558,1515,Discover,Credit,6374995163580888,03/2020,743,YES,1,$11100,11/2009,2010,No,21960666.0,True,12,0,False,False,8.53,False,False,57.15,57.41,357.0,2010-01-06 06:59:00,2019-09-18 11:00:00,72,40,58.98,26.11,14,13,13.75,6.43,355,126,0.1466895958727429,0.142214071357119,False,False,False,0.5652839412103907
15538376,2015-01-15 12:13:00,802,5432,225.8,Chip Transaction,30286,Placerville,CA,95667.0,4814,,802,35,67,1984,3,Female,3369 Wessex Avenue,38.74,-121.25,$29367,$59872,$95927,752,4,5432,802,Mastercard,Credit,5444299345162204,02/2024,480,YES,2,$18300,11/2005,2014,No,15538376.0,False,12,3,False,False,225.8,False,True,62.36,104.78,812.1,2010-03-25 15:33:00,2019-05-31 01:57:00,81,30,85.79,157.37,26,16,117.08,69.23,280,193,3.5637626262626263,2.6016822214540847,False,False,True,0.5643637694856198
9766401,2011-07-07 12:41:00,1204,210,211.77,Swipe Transaction,86616,Norwell,MA,2061.0,4814,,1204,42,67,1977,6,Male,583 El Camino Boulevard,42.09,-70.7,$34059,$69440,$129944,743,3,210,1204,Visa,Debit,4780113572248864,10/2022,498,YES,1,$36641,01/2009,2009,No,9766401.0,False,12,3,False,False,211.77,False,True,72.07,81.61,396.9,2010-03-24 21:55:00,2019-05-25 11:53:00,45,30,54.84,60.41,21,15,114.8,69.51,274,193,2.898179827562612,3.792442693409742,False,False,True,0.5637101591850996
12229102,2013-01-19 08:52:00,1500,5180,230.38,Swipe Transaction,78644,Las Vegas,NV,89148.0,3775,,1500,53,66,1967,1,Male,270 Plum Street,38.44,-121.3,$25949,$52904,$144534,680,4,5180,1500,Visa,Credit,4969698736410401,03/2024,329,YES,2,$14700,10/2009,2011,No,,,8,5,True,False,230.38,False,True,67.09,133.92,970.15,2010-01-08 22:56:00,2019-09-20 07:50:00,73,40,116.34,143.53,14,13,245.36,120.12,121,109,3.383463063592304,1.9633543548662007,False,True,True,0.5627318852381448
